date,run1
2003-07-03,6.8377537727356
2003-07-04,6.84031867980957
2003-07-05,6.84284400939941
2003-07-06,6.8454852104187
2003-07-07,6.84903240203857
2003-07-08,6.85265731811523
2003-07-09,6.85566663742065
2003-07-10,6.85859775543213
2003-07-11,6.861891746521
2003-07-12,6.86533546447754
2003-07-13,6.86908626556396
2003-07-14,6.87315273284912
2003-07-15,6.87717247009277
2003-07-16,6.88101577758789
2003-07-17,6.88468313217163
2003-07-18,6.88852977752686
2003-07-19,6.89241409301758
2003-07-20,6.89604759216309
2003-07-21,6.89988470077515
2003-07-22,6.90389347076416
2003-07-23,6.90746831893921
2003-07-24,6.91030979156494
2003-07-25,6.9133825302124
2003-07-26,6.91677141189575
2003-07-27,6.92008876800537
2003-07-28,6.92321586608887
2003-07-29,6.92652893066406
2003-07-30,6.92987108230591
2003-07-31,6.93277883529663
2003-08-01,6.93530893325806
2003-08-02,6.93782567977905
2003-08-03,6.9409441947937
2003-08-04,6.94471788406372
2003-08-05,6.94918775558472
2003-08-06,6.95221281051636
2003-08-07,6.955162525177
2003-08-08,6.9583888053894
2003-08-09,6.96230697631836
2003-08-10,6.9682822227478
2003-08-11,6.97550630569458
2003-08-12,6.98298358917236
2003-08-13,6.99013900756836
2003-08-14,6.99748420715332
2003-08-15,7.00482368469238
2003-08-16,7.01196718215942
2003-08-17,7.01780319213867
2003-08-18,7.02371692657471
2003-08-19,7.03056669235229
2003-08-20,7.03735160827637
2003-08-21,7.0439600944519
2003-08-22,7.05041742324829
2003-08-23,7.05715227127075
2003-08-24,7.06387186050415
2003-08-25,7.07015085220337
2003-08-26,7.07630681991577
2003-08-27,7.0826096534729
2003-08-28,7.08890676498413
2003-08-29,7.09538698196411
2003-08-30,7.10198020935059
2003-08-31,7.10766506195068
2003-09-01,6.71212816238403
2003-09-02,6.71935176849365
2003-09-03,6.7281060218811
2003-09-04,6.7363748550415
2003-09-05,6.74421119689941
2003-09-06,6.75315237045288
2003-09-07,6.76050519943237
2003-09-08,6.7672061920166
2003-09-09,6.77487325668335
2003-09-10,6.78316402435303
2003-09-11,6.79181289672852
2003-09-12,6.7999153137207
2003-09-13,6.80710506439209
2003-09-14,6.81388330459595
2003-09-15,6.82113695144653
2003-09-16,6.8287992477417
2003-09-17,6.83649206161499
2003-09-18,6.84398412704468
2003-09-19,6.85078525543213
2003-09-20,6.85694789886475
2003-09-21,6.86299800872803
2003-09-22,6.86944961547852
2003-09-23,6.87525129318237
2003-09-24,6.88004064559937
2003-09-25,6.88524627685547
2003-09-26,6.88937187194824
2003-09-27,6.89247989654541
2003-09-28,6.8970627784729
2003-09-29,6.90377616882324
2003-09-30,6.90994358062744
2003-10-01,6.91607475280762
2003-10-02,6.92294549942017
2003-10-03,6.92963933944702
2003-10-04,6.93517875671387
2003-10-05,6.94026947021484
2003-10-06,6.94678735733032
2003-10-07,6.95371055603027
2003-10-08,6.95952463150024
2003-10-09,6.96482992172241
2003-10-10,6.97029685974121
2003-10-11,6.97510480880737
2003-10-12,6.97920751571655
2003-10-13,6.98427152633667
2003-10-14,6.98955678939819
2003-10-15,6.9938645362854
2003-10-16,6.99799776077271
2003-10-17,7.00787734985352
2003-10-18,7.02442264556885
2003-10-19,7.04062986373901
2003-10-20,7.05204248428345
2003-10-21,7.05971384048462
2003-10-22,7.06561851501465
2003-10-23,7.0704870223999
2003-10-24,7.07418632507324
2003-10-25,7.07741212844849
2003-10-26,7.08132553100586
2003-10-27,7.08307456970215
2003-10-28,7.08475971221924
2003-10-29,7.08627033233643
2003-10-30,7.08920621871948
2003-10-31,7.09534215927124
2003-11-01,7.10441827774048
2003-11-02,7.11355781555176
2003-11-03,7.11930084228516
2003-11-04,7.12518167495728
2003-11-05,7.13133382797241
2003-11-06,7.13647079467773
2003-11-07,7.13870763778687
2003-11-08,7.14173889160156
2003-11-09,7.14506006240845
2003-11-10,7.14937543869019
2003-11-11,7.1512188911438
2003-11-12,7.15210151672363
2003-11-13,7.15294361114502
2003-11-14,7.15403270721436
2003-11-15,7.15517663955688
2003-11-16,7.15530347824097
2003-11-17,7.15510892868042
2003-11-18,7.15921449661255
2003-11-19,7.1642689704895
2003-11-20,7.16874170303345
2003-11-21,7.1723952293396
2003-11-22,7.17556858062744
2003-11-23,7.17891073226929
2003-11-24,7.18330955505371
2003-11-25,7.1895055770874
2003-11-26,7.19412565231323
2003-11-27,7.1983814239502
2003-11-28,7.20224523544312
2003-11-29,7.205482006073
2003-11-30,7.20748233795166
2003-12-01,6.58195734024048
2003-12-02,6.58589744567871
2003-12-03,6.59211254119873
2003-12-04,6.60653734207153
2003-12-05,6.62667036056519
2003-12-06,6.63447332382202
2003-12-07,6.63486480712891
2003-12-08,6.6364221572876
2003-12-09,6.63812303543091
2003-12-10,6.64046049118042
2003-12-11,6.64255809783936
2003-12-12,6.6472315788269
2003-12-13,6.65060091018677
2003-12-14,6.65358543395996
2003-12-15,6.65630435943604
2003-12-16,6.65994215011597
2003-12-17,6.66243171691895
2003-12-18,6.66454362869263
2003-12-19,6.66709089279175
2003-12-20,6.6705961227417
2003-12-21,6.67424869537354
2003-12-22,6.67768573760986
2003-12-23,6.68089008331299
2003-12-24,6.682448387146
2003-12-25,6.68330860137939
2003-12-26,6.68539571762085
2003-12-27,6.68979358673096
2003-12-28,6.69205379486084
2003-12-29,6.69394302368164
2003-12-30,6.69588708877563
2003-12-31,6.69814205169678
2004-01-01,6.70039176940918
2004-01-02,6.70323848724365
2004-01-03,6.70635414123535
2004-01-04,6.70978784561157
2004-01-05,6.71290683746338
2004-01-06,6.71730518341064
2004-01-07,6.72048282623291
2004-01-08,6.72296667098999
2004-01-09,6.72545433044434
2004-01-10,6.72854375839233
2004-01-11,6.73230838775635
2004-01-12,6.73699760437012
2004-01-13,6.74259042739868
2004-01-14,6.74754571914673
2004-01-15,6.75207614898682
2004-01-16,6.75663948059082
2004-01-17,6.76133823394775
2004-01-18,6.76795530319214
2004-01-19,6.77647542953491
2004-01-20,6.78485631942749
2004-01-21,6.79145669937134
2004-01-22,6.80114269256592
2004-01-23,6.81532430648804
2004-01-24,6.82976388931274
2004-01-25,6.84738397598267
2004-01-26,6.86888599395752
2004-01-27,6.89111709594727
2004-01-28,6.9126181602478
2004-01-29,7.07164239883423
2004-01-30,7.14999771118164
2004-01-31,7.12596559524536
2004-02-01,7.1252965927124
2004-02-02,7.12097215652466
2004-02-03,7.11683177947998
2004-02-04,7.11254835128784
2004-02-05,7.10857915878296
2004-02-06,7.1044340133667
2004-02-07,7.10051774978638
2004-02-08,7.09653520584106
2004-02-09,7.09414196014404
2004-02-10,7.09266138076782
2004-02-11,7.09152221679688
2004-02-12,7.09064722061157
2004-02-13,7.09005784988403
2004-02-14,7.08954572677612
2004-02-15,7.08918333053589
2004-02-16,7.08799362182617
2004-02-17,7.08532619476318
2004-02-18,7.08514261245728
2004-02-19,7.08562135696411
2004-02-20,7.08642244338989
2004-02-21,7.087562084198
2004-02-22,7.08871507644653
2004-02-23,7.09239912033081
2004-02-24,7.09517240524292
2004-02-25,7.09697723388672
2004-02-26,7.09879064559937
2004-02-27,7.10115480422974
2004-02-28,7.10387659072876
2004-03-01,6.98792409896851
2004-03-02,6.90190315246582
2004-03-03,6.87975692749023
2004-03-04,6.88291311264038
2004-03-05,6.88548994064331
2004-03-06,6.88779830932617
2004-03-07,6.89025211334229
2004-03-08,6.89265203475952
2004-03-09,6.89523315429688
2004-03-10,6.89780902862549
2004-03-11,6.89997434616089
2004-03-12,6.9018497467041
2004-03-13,6.90330982208252
2004-03-14,6.90504121780396
2004-03-15,6.90762805938721
2004-03-16,6.91044139862061
2004-03-17,6.91321134567261
2004-03-18,6.91607761383057
2004-03-19,6.9186840057373
2004-03-20,6.92122459411621
2004-03-21,6.92365837097168
2004-03-22,6.92581748962402
2004-03-23,6.9283299446106
2004-03-24,6.93128204345703
2004-03-25,6.93412828445435
2004-03-26,6.93684911727905
2004-03-27,6.93885803222656
2004-03-28,6.94063472747803
2004-03-29,6.94248962402344
2004-03-30,6.94445323944092
2004-03-31,6.94702243804932
2004-04-01,6.94998502731323
2004-04-02,6.95271873474121
2004-04-03,6.95531225204468
2004-04-04,6.95807027816772
2004-04-05,6.96041631698608
2004-04-06,6.96214246749878
2004-04-07,6.96364641189575
2004-04-08,6.96517705917358
2004-04-09,6.96748542785645
2004-04-10,6.97066497802734
2004-04-11,6.97395706176758
2004-04-12,6.97698926925659
2004-04-13,6.98019981384277
2004-04-14,6.9829306602478
2004-04-15,6.98544025421143
2004-04-16,6.98783349990845
2004-04-17,6.99035120010376
2004-04-18,6.99356603622437
2004-04-19,6.99710512161255
2004-04-20,7.00047731399536
2004-04-21,7.00370454788208
2004-04-22,7.00623941421509
2004-04-23,7.00841856002808
2004-04-24,7.01083755493164
2004-04-25,7.01326990127563
2004-04-26,7.01547527313232
2004-04-27,7.01760482788086
2004-04-28,7.01982831954956
2004-04-29,7.0214786529541
2004-04-30,7.02309370040894
2004-05-01,7.02529859542847
2004-05-02,7.02749013900757
2004-05-03,7.02908754348755
2004-05-04,7.03102922439575
2004-05-05,7.03385257720947
2004-05-06,7.03719472885132
2004-05-07,7.0407886505127
2004-05-08,7.0440502166748
2004-05-09,7.04668951034546
2004-05-10,7.04884243011475
2004-05-11,7.05046415328979
2004-05-12,7.05224275588989
2004-05-13,7.05477952957153
2004-05-14,7.0578556060791
2004-05-15,7.06095314025879
2004-05-16,7.06485986709595
2004-05-17,7.06900882720947
2004-05-18,7.07317066192627
2004-05-19,7.07703542709351
2004-05-20,7.08076429367065
2004-05-21,7.08432817459106
2004-05-22,7.08755159378052
2004-05-23,7.0907621383667
2004-05-24,7.09450244903564
2004-05-25,7.0980658531189
2004-05-26,7.10088586807251
2004-05-27,7.10362863540649
2004-05-28,7.10631561279297
2004-05-29,7.10947322845459
2004-05-30,7.11258363723755
2004-05-31,7.11589241027832
2004-06-01,7.28574800491333
2004-06-02,7.28654050827026
2004-06-03,7.28732776641846
2004-06-04,7.28820419311523
2004-06-05,7.28907108306885
2004-06-06,7.28992366790771
2004-06-07,7.29078054428101
2004-06-08,7.29165697097778
2004-06-09,7.29252147674561
2004-06-10,7.29339790344238
2004-06-11,7.29422903060913
2004-06-12,7.29501438140869
2004-06-13,7.29581785202026
2004-06-14,7.29674625396729
2004-06-15,7.29775810241699
2004-06-16,7.29860353469849
2004-06-17,7.29941606521606
2004-06-18,7.30028676986694
2004-06-19,7.30104732513428
2004-06-20,7.30178928375244
2004-06-21,7.30272912979126
2004-06-22,7.30371141433716
2004-06-23,7.30459880828857
2004-06-24,7.30540370941162
2004-06-25,7.30613994598389
2004-06-26,7.30700874328613
2004-06-27,7.30797386169434
2004-06-28,7.30915689468384
2004-06-29,7.31026887893677
2004-06-30,7.31121921539307
2004-07-01,7.31205987930298
2004-07-02,7.31291913986206
2004-07-03,7.31376600265503
2004-07-04,7.31481075286865
2004-07-05,7.31603956222534
2004-07-06,7.31721115112305
2004-07-07,7.31823301315308
2004-07-08,7.31920623779297
2004-07-09,7.32015037536621
2004-07-10,7.32111263275146
2004-07-11,7.32192516326904
2004-07-12,7.32294225692749
2004-07-13,7.32390403747559
2004-07-14,7.32493352890015
2004-07-15,7.32602071762085
2004-07-16,7.32707977294922
2004-07-17,7.32807588577271
2004-07-18,7.32913589477539
2004-07-19,7.33040571212769
2004-07-20,7.33151912689209
2004-07-21,7.33234643936157
2004-07-22,7.33340787887573
2004-07-23,7.33464384078979
2004-07-24,7.33592081069946
2004-07-25,7.33714914321899
2004-07-26,7.33844518661499
2004-07-27,7.33972597122192
2004-07-28,7.34102296829224
2004-07-29,7.34229803085327
2004-07-30,7.34355211257935
2004-07-31,7.34484958648682
2004-08-01,7.34615659713745
2004-08-02,7.34743404388428
2004-08-03,7.34867429733276
2004-08-04,7.34978914260864
2004-08-05,7.35096979141235
2004-08-06,7.35221529006958
2004-08-07,7.3533296585083
2004-08-08,7.35435628890991
2004-08-09,7.35534000396729
2004-08-10,7.35636568069458
2004-08-11,7.35745906829834
2004-08-12,7.3586311340332
2004-08-13,7.35979270935059
2004-08-14,7.36090850830078
2004-08-15,7.36204528808594
2004-08-16,7.36326551437378
2004-08-17,7.36449432373047
2004-08-18,7.3657488822937
2004-08-19,7.36689710617065
2004-08-20,7.36799383163452
2004-08-21,7.36906814575195
2004-08-22,7.37016534805298
2004-08-23,7.37129545211792
2004-08-24,7.37235689163208
2004-08-25,7.37325382232666
2004-08-26,7.37388896942139
2004-08-27,7.37486410140991
2004-08-28,7.37597131729126
2004-08-29,7.37659645080566
2004-08-30,7.37709379196167
2004-08-31,7.3777642250061
2004-09-01,7.19625043869019
2004-09-02,7.19690036773682
2004-09-03,7.1975359916687
2004-09-04,7.19821405410767
2004-09-05,7.19905090332031
2004-09-06,7.1998724937439
2004-09-07,7.20057153701782
2004-09-08,7.20085716247559
2004-09-09,7.20113706588745
2004-09-10,7.20138549804688
2004-09-11,7.20164108276367
2004-09-12,7.20228099822998
2004-09-13,7.20314455032349
2004-09-14,7.20400619506836
2004-09-15,7.20485973358154
2004-09-16,7.20576047897339
2004-09-17,7.20667743682861
2004-09-18,7.20760345458984
2004-09-19,7.20846796035767
2004-09-20,7.20933675765991
2004-09-21,7.21017265319824
2004-09-22,7.21101331710815
2004-09-23,7.2118935585022
2004-09-24,7.21275949478149
2004-09-25,7.2136344909668
2004-09-26,7.21452283859253
2004-09-27,7.21538543701172
2004-09-28,7.21623992919922
2004-09-29,7.21709156036377
2004-09-30,7.21793794631958
2004-10-01,7.21875858306885
2004-10-02,7.2194619178772
2004-10-03,7.22016191482544
2004-10-04,7.22095108032227
2004-10-05,7.22167015075684
2004-10-06,7.222487449646
2004-10-07,7.22327089309692
2004-10-08,7.22396278381348
2004-10-09,7.22434234619141
2004-10-10,7.22463417053223
2004-10-11,7.22491979598999
2004-10-12,7.22520208358765
2004-10-13,7.22551250457764
2004-10-14,7.22599315643311
2004-10-15,7.22679758071899
2004-10-16,7.22764682769775
2004-10-17,7.2285361289978
2004-10-18,7.22938585281372
2004-10-19,7.23024654388428
2004-10-20,7.23114681243896
2004-10-21,7.23202323913574
2004-10-22,7.23290681838989
2004-10-23,7.2338228225708
2004-10-24,7.23472499847412
2004-10-25,7.23559141159058
2004-10-26,7.23642015457153
2004-10-27,7.23722982406616
2004-10-28,7.23809576034546
2004-10-29,7.23900127410889
2004-10-30,7.2398624420166
2004-10-31,7.24068260192871
2004-11-01,7.24151515960693
2004-11-02,7.24239253997803
2004-11-03,7.2432656288147
2004-11-04,7.24407196044922
2004-11-05,7.24486017227173
2004-11-06,7.24568128585815
2004-11-07,7.24652862548828
2004-11-08,7.2473611831665
2004-11-09,7.24819612503052
2004-11-10,7.24901819229126
2004-11-11,7.24983882904053
2004-11-12,7.2506742477417
2004-11-13,7.25152778625488
2004-11-14,7.25239658355713
2004-11-15,7.25326156616211
2004-11-16,7.2541184425354
2004-11-17,7.25496673583984
2004-11-18,7.25581026077271
2004-11-19,7.25664043426514
2004-11-20,7.25744152069092
2004-11-21,7.25824689865112
2004-11-22,7.25906991958618
2004-11-23,7.25989198684692
2004-11-24,7.26071882247925
2004-11-25,7.2615385055542
2004-11-26,7.26234292984009
2004-11-27,7.26315212249756
2004-11-28,7.26396560668945
2004-11-29,7.26472902297974
2004-11-30,7.26537942886353
2004-12-01,6.7635760307312
2004-12-02,6.76507186889648
2004-12-03,6.7666277885437
2004-12-04,6.76812601089478
2004-12-05,6.76956510543823
2004-12-06,6.77099466323853
2004-12-07,6.77238798141479
2004-12-08,6.773850440979
2004-12-09,6.77544403076172
2004-12-10,6.77711057662964
2004-12-11,6.77874183654785
2004-12-12,6.78002595901489
2004-12-13,6.7805609703064
2004-12-14,6.78162670135498
2004-12-15,6.78300619125366
2004-12-16,6.7844090461731
2004-12-17,6.78582715988159
2004-12-18,6.78721570968628
2004-12-19,6.78858232498169
2004-12-20,6.7899751663208
2004-12-21,6.79136323928833
2004-12-22,6.79276323318481
2004-12-23,6.79413270950317
2004-12-24,6.79550695419312
2004-12-25,6.79689359664917
2004-12-26,6.79828357696533
2004-12-27,6.79968166351318
2004-12-28,6.80101776123047
2004-12-29,6.80238246917725
2004-12-30,6.80381059646606
2004-12-31,6.80524301528931
2005-01-01,6.80666446685791
2005-01-02,6.80807876586914
2005-01-03,6.8094687461853
2005-01-04,6.81086444854736
2005-01-05,6.81228637695312
2005-01-06,6.81370639801025
2005-01-07,6.81512594223022
2005-01-08,6.81654167175293
2005-01-09,6.81796073913574
2005-01-10,6.81938457489014
2005-01-11,6.8207745552063
2005-01-12,6.82201671600342
2005-01-13,6.82340145111084
2005-01-14,6.82469844818115
2005-01-15,6.82573938369751
2005-01-16,6.82707595825195
2005-01-17,6.82846355438232
2005-01-18,6.82986688613892
2005-01-19,6.83124542236328
2005-01-20,6.83267164230347
2005-01-21,6.83412456512451
2005-01-22,6.83557891845703
2005-01-23,6.83702421188354
2005-01-24,6.83843421936035
2005-01-25,6.83985757827759
2005-01-26,6.84132146835327
2005-01-27,6.8431568145752
2005-01-28,6.9791145324707
2005-01-29,6.90143775939941
2005-01-30,6.83306455612183
2005-01-31,6.77884244918823
2005-02-01,6.74135637283325
2005-02-02,6.71554183959961
2005-02-03,6.69977760314941
2005-02-04,6.67771053314209
2005-02-05,6.64506053924561
2005-02-06,6.62087106704712
2005-02-07,6.60942220687866
2005-02-08,6.60157346725464
2005-02-09,6.6018214225769
2005-02-10,6.60212850570679
2005-02-11,6.60247707366943
2005-02-12,6.60281896591187
2005-02-13,6.60316038131714
2005-02-14,6.60351943969727
2005-02-15,6.60390901565552
2005-02-16,6.53264427185059
2005-02-17,6.47991228103638
2005-02-18,6.45879411697388
2005-02-19,6.43566417694092
2005-02-20,6.41488170623779
2005-02-21,6.39605569839478
2005-02-22,6.35552263259888
2005-02-23,6.32156848907471
2005-02-24,6.3026647567749
2005-02-25,6.28416967391968
2005-02-26,6.26732206344604
2005-02-27,6.25536727905273
2005-02-28,6.2341742515564
2005-03-01,5.87700700759888
2005-03-02,5.84938764572144
2005-03-03,5.81537580490112
2005-03-04,5.79733037948608
2005-03-05,5.79768705368042
2005-03-06,5.79744434356689
2005-03-07,5.7942271232605
2005-03-08,5.76250743865967
2005-03-09,5.76339626312256
2005-03-10,5.76430225372314
2005-03-11,5.76503896713257
2005-03-12,5.76583909988403
2005-03-13,5.76668357849121
2005-03-14,5.76753425598145
2005-03-15,5.76860857009888
2005-03-16,5.76977968215942
2005-03-17,5.77100276947021
2005-03-18,5.77226686477661
2005-03-19,5.77356433868408
2005-03-20,5.77487087249756
2005-03-21,5.77604103088379
2005-03-22,5.77714157104492
2005-03-23,5.77822303771973
2005-03-24,5.77927350997925
2005-03-25,5.78043556213379
2005-03-26,5.78169107437134
2005-03-27,5.78298091888428
2005-03-28,5.7842230796814
2005-03-29,5.78549575805664
2005-03-30,5.7868013381958
2005-03-31,5.78819036483765
2005-04-01,5.78964042663574
2005-04-02,5.79079437255859
2005-04-03,5.7918586730957
2005-04-04,5.79302024841309
2005-04-05,5.79420566558838
2005-04-06,5.79569530487061
2005-04-07,5.79740285873413
2005-04-08,5.79864883422852
2005-04-09,5.79982900619507
2005-04-10,5.80148553848267
2005-04-11,5.8031587600708
2005-04-12,5.8047661781311
2005-04-13,5.80637454986572
2005-04-14,5.80813264846802
2005-04-15,5.80964279174805
2005-04-16,5.81099653244019
2005-04-17,5.81276082992554
2005-04-18,5.81445503234863
2005-04-19,5.81613683700562
2005-04-20,5.81790161132812
2005-04-21,5.81925249099731
2005-04-22,5.82072305679321
2005-04-23,5.82263612747192
2005-04-24,5.82461547851562
2005-04-25,5.82652807235718
2005-04-26,5.82871103286743
2005-04-27,5.83103466033936
2005-04-28,5.83324956893921
2005-04-29,5.83545017242432
2005-04-30,5.83785963058472
2005-05-01,5.84031009674072
2005-05-02,5.84247446060181
2005-05-03,5.84452247619629
2005-05-04,5.84658336639404
2005-05-05,5.84862756729126
2005-05-06,5.85101890563965
2005-05-07,5.85351324081421
2005-05-08,5.85575294494629
2005-05-09,5.85798025131226
2005-05-10,5.85991334915161
2005-05-11,5.86166048049927
2005-05-12,5.8636417388916
2005-05-13,5.86575317382812
2005-05-14,5.86800909042358
